Type	Kimura	Genome_percent
DNA/Transib	22	4.06666666667e-05
DNA/TcMar	22	0.00823891666667
DNA/Sola	22	0.000731166666667
DNA/PiggyBac	22	0.000227583333333
DNA/P	22	0.000151416666667
DNA	22	0.0457315
DNA/Maverick	22	0.0367200833333
DNA/Kolobok	22	0.0006705
DNA/hAT	22	0.23653325
DNA/Harbinger	22	0.054968
DNA/Ginger	22	1.19166666667e-05
DNA/Academ	22	0.00905025
Other	22	0.0332744166667
SINE	23	0.0220216666667
LINE/R2	23	0.00277375
LINE/Jockey-I	23	0.0241491666667
LINE/R1	23	0.00399575
LINE/LOA	23	0
LINE/L2	23	0.0006135
LINE/CR1	23	0.00517325
LINE/RTE	23	0.17127475
LINE	23	0.0110509166667
LINE/L1	23	0
LTR	23	0.00525908333333
LTR/Gypsy	23	0.175790166667
LTR/Copia	23	0.00371216666667
RC/Helitron	23	0.0098685
DNA/Transib	23	1.075e-05
DNA/TcMar	23	0.00798066666667
DNA/Sola	23	0.000914333333333
DNA/PiggyBac	23	0.000449833333333
DNA/P	23	5.33333333333e-05
DNA	23	0.04260225
DNA/Maverick	23	0.0368339166667
DNA/Kolobok	23	0.000605333333333
DNA/hAT	23	0.213067666667
DNA/Harbinger	23	0.05221125
DNA/Ginger	23	2.04166666667e-05
DNA/Academ	23	0.010214
Other	23	0.0324340833333
SINE	24	0.0206666666667
LINE/R2	24	0.00152541666667
LINE/Jockey-I	24	0.02029275
LINE/R1	24	0.00478408333333
LINE/LOA	24	0
LINE/L2	24	0.00037
LINE/CR1	24	0.00535375
LINE/RTE	24	0.153708166667
LINE	24	0.011118
LINE/L1	24	0
LTR	24	0.00536383333333
LTR/Gypsy	24	0.17266625
LTR/Copia	24	0.00442108333333
RC/Helitron	24	0.00875383333333
DNA/Transib	24	0
DNA/TcMar	24	0.00863991666667
DNA/Sola	24	0.000712833333333
DNA/PiggyBac	24	0.000446583333333
DNA/P	24	0.000173
DNA	24	0.0441904166667
DNA/Maverick	24	0.0360475
DNA/Kolobok	24	0.00064625
DNA/hAT	24	0.190911333333
DNA/Harbinger	24	0.0516769166667
DNA/Ginger	24	4.75e-06
DNA/Academ	24	0.0104443333333
Other	24	0.0274324166667
SINE	25	0.0182470833333
LINE/R2	25	0.00130025
LINE/Jockey-I	25	0.0181625833333
LINE/R1	25	0.00456958333333
LINE/LOA	25	0
LINE/L2	25	0.000500916666667
LINE/CR1	25	0.00493608333333
LINE/RTE	25	0.132252333333
LINE	25	0.0126416666667
LINE/L1	25	0
LTR	25	0.00577608333333
LTR/Gypsy	25	0.171379166667
LTR/Copia	25	0.00349208333333
RC/Helitron	25	0.00820225
DNA/Transib	25	1.48333333333e-05
DNA/TcMar	25	0.00987133333333
DNA/Sola	25	0.0005145
DNA/PiggyBac	25	0.0004565
DNA/P	25	0.000189916666667
DNA	25	0.0439955
DNA/Maverick	25	0.03582825
DNA/Kolobok	25	0.000631833333333
DNA/hAT	25	0.168333583333
DNA/Harbinger	25	0.0523848333333
DNA/Ginger	25	3.83333333333e-06
DNA/Academ	25	0.010466
Other	25	0.0223131666667
SINE	26	0.0176409166667
LINE/R2	26	0.00113208333333
LINE/Jockey-I	26	0.01774925
LINE/R1	26	0.00481583333333
LINE/LOA	26	0
LINE/L2	26	0.000599166666667
LINE/CR1	26	0.00498308333333
LINE/RTE	26	0.115183083333
LINE	26	0.0120521666667
LINE/L1	26	0
LTR	26	0.0063795
LTR/Gypsy	26	0.169955333333
LTR/Copia	26	0.00328666666667
RC/Helitron	26	0.0075365
DNA/Transib	26	0
DNA/TcMar	26	0.00928183333333
DNA/Sola	26	0.000551
DNA/PiggyBac	26	0.000317833333333
DNA/P	26	2.475e-05
DNA	26	0.0433710833333
DNA/Maverick	26	0.036808
DNA/Kolobok	26	0.000715333333333
DNA/hAT	26	0.14559025
DNA/Harbinger	26	0.0499866666667
DNA/Ginger	26	9.41666666667e-06
DNA/Academ	26	0.00954566666667
Other	26	0.018325
SINE	27	0.0163303333333
LINE/R2	27	0.000778666666667
LINE/Jockey-I	27	0.0165615
LINE/R1	27	0.00513283333333
LINE/LOA	27	0
LINE/L2	27	0.00046325
LINE/CR1	27	0.00552558333333
LINE/RTE	27	0.09795925
LINE	27	0.0111905
LINE/L1	27	0
LTR	27	0.00560566666667
LTR/Gypsy	27	0.1676655
LTR/Copia	27	0.0031895
RC/Helitron	27	0.00518808333333
DNA/Transib	27	2e-05
DNA/TcMar	27	0.009713
DNA/Sola	27	0.000491916666667
DNA/PiggyBac	27	0.000295083333333
DNA/P	27	4.94166666667e-05
DNA	27	0.0414331666667
DNA/Maverick	27	0.0357181666667
DNA/Kolobok	27	0.00072275
DNA/hAT	27	0.12572375
DNA/Harbinger	27	0.0510971666667
DNA/Ginger	27	0
DNA/Academ	27	0.00852791666667
Other	27	0.016973
SINE	28	0.0143055
LINE/R2	28	0.00184466666667
LINE/Jockey-I	28	0.0168469166667
LINE/R1	28	0.00304941666667
LINE/LOA	28	0
LINE/L2	28	0.00047575
LINE/CR1	28	0.005509
LINE/RTE	28	0.083192
LINE	28	0.0111401666667
LINE/L1	28	0
LTR	28	0.00538241666667
LTR/Gypsy	28	0.162745916667
LTR/Copia	28	0.0026255
RC/Helitron	28	0.00433708333333
DNA/Transib	28	0
DNA/TcMar	28	0.00788591666667
DNA/Sola	28	0.000568
DNA/PiggyBac	28	0.000253166666667
DNA/P	28	6.75e-06
DNA	28	0.0417931666667
DNA/Maverick	28	0.0353696666667
DNA/Kolobok	28	0.000845166666667
DNA/hAT	28	0.110347
DNA/Harbinger	28	0.0485500833333
DNA/Ginger	28	3.58333333333e-06
DNA/Academ	28	0.00861191666667
Other	28	0.0137958333333
SINE	29	0.01327025
LINE/R2	29	0.00178758333333
LINE/Jockey-I	29	0.0140806666667
LINE/R1	29	0.00451675
LINE/LOA	29	0
LINE/L2	29	0.000280916666667
LINE/CR1	29	0.00517433333333
LINE/RTE	29	0.0725395
LINE	29	0.01108525
LINE/L1	29	0
LTR	29	0.00581691666667
LTR/Gypsy	29	0.152568583333
LTR/Copia	29	0.00213083333333
RC/Helitron	29	0.00368033333333
DNA/Transib	29	0
DNA/TcMar	29	0.00674875
DNA/Sola	29	0.00051775
DNA/PiggyBac	29	0.00024875
DNA/P	29	1.36666666667e-05
DNA	29	0.0397383333333
DNA/Maverick	29	0.0339075833333
DNA/Kolobok	29	0.000837166666667
DNA/hAT	29	0.09512725
DNA/Harbinger	29	0.04749125
DNA/Ginger	29	0
DNA/Academ	29	0.0072705
Other	29	0.00964666666667
SINE	30	0.0118899166667
LINE/R2	30	0.00213066666667
LINE/Jockey-I	30	0.01351925
LINE/R1	30	0.00462691666667
LINE/LOA	30	0
LINE/L2	30	0.000433916666667
LINE/CR1	30	0.00590725
LINE/RTE	30	0.0626675833333
LINE	30	0.0105285
LINE/L1	30	0
LTR	30	0.00587
LTR/Gypsy	30	0.138989833333
LTR/Copia	30	0.00180683333333
RC/Helitron	30	0.00361025
DNA/Transib	30	0
DNA/TcMar	30	0.00671208333333
DNA/Sola	30	0.000451416666667
DNA/PiggyBac	30	0.000309333333333
DNA/P	30	1.28333333333e-05
DNA	30	0.0385815833333
DNA/Maverick	30	0.0334795
DNA/Kolobok	30	0.000836583333333
DNA/hAT	30	0.0790165
DNA/Harbinger	30	0.0476108333333
DNA/Ginger	30	2.28333333333e-05
DNA/Academ	30	0.00687075
Other	30	0.00793933333333
SINE	31	0.0106065833333
LINE/R2	31	0.00332791666667
LINE/Jockey-I	31	0.0141705
LINE/R1	31	0.00626233333333
LINE/LOA	31	0
LINE/L2	31	0.0003275
LINE/CR1	31	0.00608883333333
LINE/RTE	31	0.0527658333333
LINE	31	0.0114794166667
LINE/L1	31	0
