Type	Kimura	Genome_percent
DNA/PiggyBac	9	0.000715833333333
DNA/P	9	0.000268666666667
DNA	9	0.0702485
DNA/Maverick	9	0.102037833333
DNA/Kolobok	9	0.00132908333333
DNA/hAT	9	0.230806833333
DNA/Harbinger	9	0.0055085
DNA/Ginger	9	0.000245666666667
DNA/Academ	9	0.00735508333333
Other	9	0.0293221666667
SINE	10	0.03187675
LINE/R2	10	0.07131525
LINE/Jockey-I	10	0.04139575
LINE/R1	10	0.00940633333333
LINE/LOA	10	0
LINE/L2	10	0.00386783333333
LINE/CR1	10	0.0105030833333
LINE/RTE	10	0.0846465833333
LINE	10	0.00918108333333
LINE/L1	10	0
LTR	10	0.0100663333333
LTR/Gypsy	10	0.1120965
LTR/Copia	10	0.0104479166667
RC/Helitron	10	0.013866
DNA/Transib	10	0.00012575
DNA/TcMar	10	0.0314168333333
DNA/Sola	10	0.000800166666667
DNA/PiggyBac	10	0.00113875
DNA/P	10	0.000568583333333
DNA	10	0.0660676666667
DNA/Maverick	10	0.104277083333
DNA/Kolobok	10	0.000351166666667
DNA/hAT	10	0.2137385
DNA/Harbinger	10	0.00409341666667
DNA/Ginger	10	0.000334416666667
DNA/Academ	10	0.00532775
Other	10	0.0260694166667
SINE	11	0.0259589166667
LINE/R2	11	0.0856989166667
LINE/Jockey-I	11	0.0388378333333
LINE/R1	11	0.00844833333333
LINE/LOA	11	0
LINE/L2	11	0.00320508333333
LINE/CR1	11	0.00992466666667
LINE/RTE	11	0.103349333333
LINE	11	0.00967441666667
LINE/L1	11	0
LTR	11	0.00762941666667
LTR/Gypsy	11	0.104403083333
LTR/Copia	11	0.00724391666667
RC/Helitron	11	0.0133378333333
DNA/Transib	11	0.000130333333333
DNA/TcMar	11	0.02472125
DNA/Sola	11	0.001504
DNA/PiggyBac	11	0.00068025
DNA/P	11	0.000281166666667
DNA	11	0.062733
DNA/Maverick	11	0.118203833333
DNA/Kolobok	11	0.000344416666667
DNA/hAT	11	0.19905475
DNA/Harbinger	11	0.00492641666667
DNA/Ginger	11	0.000165416666667
DNA/Academ	11	0.00353441666667
Other	11	0.02117075
SINE	12	0.023537
LINE/R2	12	0.10117775
LINE/Jockey-I	12	0.0333619166667
LINE/R1	12	0.00682908333333
LINE/LOA	12	0
LINE/L2	12	0.00161733333333
LINE/CR1	12	0.00740133333333
LINE/RTE	12	0.148511583333
LINE	12	0.00932458333333
LINE/L1	12	0
LTR	12	0.00824783333333
LTR/Gypsy	12	0.0907358333333
LTR/Copia	12	0.00485483333333
RC/Helitron	12	0.0162643333333
DNA/Transib	12	1.5e-05
DNA/TcMar	12	0.0222004166667
DNA/Sola	12	0.0010195
DNA/PiggyBac	12	0.000959416666667
DNA/P	12	0.000159833333333
DNA	12	0.0676454166667
DNA/Maverick	12	0.131804333333
DNA/Kolobok	12	0.000307333333333
DNA/hAT	12	0.200119
DNA/Harbinger	12	0.00529283333333
DNA/Ginger	12	0.00019425
DNA/Academ	12	0.00314041666667
Other	12	0.0217284166667
SINE	13	0.01948175
LINE/R2	13	0.0985899166667
LINE/Jockey-I	13	0.0318688333333
LINE/R1	13	0.00646558333333
LINE/LOA	13	0
LINE/L2	13	0.00124508333333
LINE/CR1	13	0.00641158333333
LINE/RTE	13	0.160269916667
LINE	13	0.00891583333333
LINE/L1	13	0
LTR	13	0.00597166666667
LTR/Gypsy	13	0.0778305833333
LTR/Copia	13	0.00477341666667
RC/Helitron	13	0.0178609166667
DNA/Transib	13	9.93333333333e-05
DNA/TcMar	13	0.0196744166667
DNA/Sola	13	0.00106725
DNA/PiggyBac	13	0.000274
DNA/P	13	0.00023075
DNA	13	0.0625443333333
DNA/Maverick	13	0.155620666667
DNA/Kolobok	13	0.000240166666667
DNA/hAT	13	0.200488416667
DNA/Harbinger	13	0.00587133333333
DNA/Ginger	13	7.99166666667e-05
DNA/Academ	13	0.00245991666667
Other	13	0.02055525
SINE	14	0.0188489166667
LINE/R2	14	0.0922879166667
LINE/Jockey-I	14	0.0315608333333
LINE/R1	14	0.0054275
LINE/LOA	14	0
LINE/L2	14	0.00115958333333
