Type	Kimura	Genome_percent
LTR	6	0.00571166666667
LTR/Gypsy	6	0.115683916667
LTR/Copia	6	0.0203106666667
RC/Helitron	6	0.0198738333333
DNA/Transib	6	0
DNA/TcMar	6	0.046761
DNA/Sola	6	0.00792333333333
DNA/PiggyBac	6	0.00166666666667
DNA/P	6	0.002795
DNA	6	0.057087
DNA/Maverick	6	0.108126666667
DNA/Kolobok	6	0.00101991666667
DNA/hAT	6	0.322608166667
DNA/Harbinger	6	0.00527408333333
DNA/Ginger	6	0.00015325
DNA/Academ	6	0.0304896666667
Other	6	0.020712
SINE	7	0.02646325
LINE/R2	7	0.0119708333333
LINE/Jockey-I	7	0.04768775
LINE/R1	7	0.0061825
LINE/LOA	7	0
LINE/L2	7	0.00560791666667
LINE/CR1	7	0.0265045
LINE/RTE	7	0.0354478333333
LINE	7	0.0138801666667
LINE/L1	7	0
LTR	7	0.00517383333333
LTR/Gypsy	7	0.10783925
LTR/Copia	7	0.0249691666667
RC/Helitron	7	0.014014
DNA/Transib	7	0
DNA/TcMar	7	0.0540014166667
DNA/Sola	7	0.00532216666667
DNA/PiggyBac	7	0.0019485
DNA/P	7	0.00270733333333
DNA	7	0.06759475
DNA/Maverick	7	0.126675916667
DNA/Kolobok	7	0.00104708333333
DNA/hAT	7	0.275491416667
DNA/Harbinger	7	0.00624808333333
DNA/Ginger	7	0.000292416666667
DNA/Academ	7	0.0239195
Other	7	0.0212200833333
SINE	8	0.02650125
LINE/R2	8	0.0172848333333
LINE/Jockey-I	8	0.05086875
LINE/R1	8	0.00675333333333
LINE/LOA	8	7.25e-06
LINE/L2	8	0.00492091666667
LINE/CR1	8	0.0212800833333
LINE/RTE	8	0.0616185
LINE	8	0.0128575833333
LINE/L1	8	0
LTR	8	0.00564125
LTR/Gypsy	8	0.1130205
LTR/Copia	8	0.0197011666667
RC/Helitron	8	0.0114788333333
DNA/Transib	8	0
DNA/TcMar	8	0.049315
DNA/Sola	8	0.0038425
DNA/PiggyBac	8	0.00234025
DNA/P	8	0.00134083333333
DNA	8	0.0705983333333
DNA/Maverick	8	0.137338166667
DNA/Kolobok	8	0.000870083333333
DNA/hAT	8	0.231947166667
DNA/Harbinger	8	0.00771175
DNA/Ginger	8	0.0011605
DNA/Academ	8	0.0189995
Other	8	0.0229793333333
SINE	9	0.0296323333333
LINE/R2	9	0.0294698333333
LINE/Jockey-I	9	0.0525113333333
LINE/R1	9	0.00909041666667
LINE/LOA	9	0
LINE/L2	9	0.00313675
LINE/CR1	9	0.0171313333333
LINE/RTE	9	0.0954499166667
LINE	9	0.0115770833333
LINE/L1	9	0
LTR	9	0.00584758333333
LTR/Gypsy	9	0.1251975
LTR/Copia	9	0.01437425
RC/Helitron	9	0.0077925
DNA/Transib	9	0
DNA/TcMar	9	0.0419643333333
DNA/Sola	9	0.0024735
DNA/PiggyBac	9	0.001376
DNA/P	9	0.00102808333333
DNA	9	0.0718259166667
DNA/Maverick	9	0.126175666667
DNA/Kolobok	9	0.00118383333333
DNA/hAT	9	0.201354083333
DNA/Harbinger	9	0.0069525
DNA/Ginger	9	0.00133375
DNA/Academ	9	0.0175034166667
Other	9	0.02360925
SINE	10	0.0367375
LINE/R2	10	0.0390471666667
LINE/Jockey-I	10	0.0549775
LINE/R1	10	0.008981
LINE/LOA	10	0
LINE/L2	10	0.00188758333333
LINE/CR1	10	0.010496
LINE/RTE	10	0.1442845
LINE	10	0.010397
LINE/L1	10	0
LTR	10	0.00624966666667
LTR/Gypsy	10	0.127536166667
LTR/Copia	10	0.0117985
RC/Helitron	10	0.00860025
DNA/Transib	10	0
DNA/TcMar	10	0.0393250833333
DNA/Sola	10	0.00235608333333
DNA/PiggyBac	10	0.00115291666667
DNA/P	10	0.00101575
DNA	10	0.0746186666667
DNA/Maverick	10	0.122708416667
DNA/Kolobok	10	0.000680583333333
DNA/hAT	10	0.175938166667
DNA/Harbinger	10	0.00583675
DNA/Ginger	10	0.00196291666667
DNA/Academ	10	0.0145409166667
Other	10	0.0328479166667
SINE	11	0.0434410833333
LINE/R2	11	0.0520045833333
LINE/Jockey-I	11	0.04563025
