Type	Kimura	Genome_percent
LINE/LOA	10	0
LINE/L2	10	0.002991
LINE/CR1	10	0.0110466666667
LINE/RTE	10	0.11242025
LINE	10	0.00541566666667
LINE/L1	10	0.000172416666667
LTR	10	0.00730025
LTR/Gypsy	10	0.135368166667
LTR/Copia	10	0.0123825
RC/Helitron	10	0.0102208333333
DNA/Transib	10	0.000394
DNA/TcMar	10	0.04135425
DNA/Sola	10	0.00221975
DNA/PiggyBac	10	0.000944416666667
DNA/P	10	0.000261166666667
DNA	10	0.07509
DNA/Maverick	10	0.116259833333
DNA/Kolobok	10	0.00049525
DNA/hAT	10	0.164104833333
DNA/Harbinger	10	0.007268
DNA/Ginger	10	0
DNA/Academ	10	0.00900758333333
Other	10	0.0202061666667
SINE	11	0.0827780833333
LINE/R2	11	0.0158276666667
LINE/Jockey-I	11	0.0556095
LINE/R1	11	0.00672583333333
LINE/LOA	11	0
LINE/L2	11	0.00229383333333
LINE/CR1	11	0.0085565
LINE/RTE	11	0.145120583333
LINE	11	0.00564683333333
LINE/L1	11	0.000193333333333
LTR	11	0.007063
LTR/Gypsy	11	0.1347035
LTR/Copia	11	0.0135760833333
RC/Helitron	11	0.00856933333333
DNA/Transib	11	7.025e-05
DNA/TcMar	11	0.0349071666667
DNA/Sola	11	0.0021585
DNA/PiggyBac	11	0.0005625
DNA/P	11	0.000208833333333
DNA	11	0.0658483333333
DNA/Maverick	11	0.109418833333
DNA/Kolobok	11	0.000359083333333
DNA/hAT	11	0.162980166667
DNA/Harbinger	11	0.00847075
DNA/Ginger	11	0
DNA/Academ	11	0.0102165833333
Other	11	0.0209134166667
SINE	12	0.0810678333333
LINE/R2	12	0.0191383333333
LINE/Jockey-I	12	0.0511405
LINE/R1	12	0.00471741666667
LINE/LOA	12	0
LINE/L2	12	0.00149133333333
LINE/CR1	12	0.00730391666667
LINE/RTE	12	0.17607725
LINE	12	0.007063
LINE/L1	12	0.00016525
LTR	12	0.00750858333333
LTR/Gypsy	12	0.13571425
LTR/Copia	12	0.00953691666667
RC/Helitron	12	0.0108714166667
DNA/Transib	12	8.675e-05
DNA/TcMar	12	0.0312130833333
DNA/Sola	12	0.0013185
DNA/PiggyBac	12	0.000997333333333
DNA/P	12	0.000408916666667
DNA	12	0.05831125
DNA/Maverick	12	0.133966666667
DNA/Kolobok	12	0.000588416666667
DNA/hAT	12	0.178364083333
DNA/Harbinger	12	0.00810791666667
DNA/Ginger	12	0
DNA/Academ	12	0.0138481666667
Other	12	0.0198655
SINE	13	0.077664
LINE/R2	13	0.0211330833333
LINE/Jockey-I	13	0.0463403333333
LINE/R1	13	0.00430716666667
LINE/LOA	13	0
LINE/L2	13	0.00128
LINE/CR1	13	0.00699541666667
LINE/RTE	13	0.212028166667
LINE	13	0.00889391666667
LINE/L1	13	1.575e-05
LTR	13	0.005601
LTR/Gypsy	13	0.138612083333
LTR/Copia	13	0.00803116666667
RC/Helitron	13	0.0144616666667
DNA/Transib	13	0.000176
DNA/TcMar	13	0.0317186666667
DNA/Sola	13	0.00116108333333
DNA/PiggyBac	13	0.000187833333333
DNA/P	13	7.975e-05
DNA	13	0.057758
DNA/Maverick	13	0.165610833333
DNA/Kolobok	13	0.00024725
DNA/hAT	13	0.191791833333
DNA/Harbinger	13	0.00879575
DNA/Ginger	13	0
DNA/Academ	13	0.0137530833333
Other	13	0.0169986666667
SINE	14	0.06634125
LINE/R2	14	0.0211091666667
LINE/Jockey-I	14	0.0437238333333
LINE/R1	14	0.00312425
LINE/LOA	14	0
LINE/L2	14	0.0010465
LINE/CR1	14	0.00607083333333
LINE/RTE	14	0.234043166667
LINE	14	0.0111591666667
LINE/L1	14	1.25833333333e-05
LTR	14	0.00483466666667
LTR/Gypsy	14	0.133698416667
LTR/Copia	14	0.00555441666667
RC/Helitron	14	0.0160535
DNA/Transib	14	4.41666666667e-06
DNA/TcMar	14	0.0279331666667
DNA/Sola	14	0.000321916666667
DNA/PiggyBac	14	7.99166666667e-05
DNA/P	14	5.93333333333e-05
DNA	14	0.056064
DNA/Maverick	14	0.198444
DNA/Kolobok	14	0.0003775
DNA/hAT	14	0.19963125
DNA/Harbinger	14	0.00736383333333
DNA/Ginger	14	0
DNA/Academ	14	0.0111230833333
Other	14	0.01791225
SINE	15	0.0600793333333
LINE/R2	15	0.0177835833333
