Type	Kimura	Genome_percent
LINE	6	0.00489166666667
LINE/L1	6	0
LTR	6	0.00291133333333
LTR/Gypsy	6	0.0318771666667
LTR/Copia	6	0.01206225
RC/Helitron	6	0.0052235
DNA/Transib	6	0
DNA/TcMar	6	0.03841825
DNA/Sola	6	0.00208175
DNA/PiggyBac	6	0.000599333333333
DNA/P	6	0.000298916666667
DNA	6	0.0800538333333
DNA/Maverick	6	0.0854089166667
DNA/Kolobok	6	0.000307083333333
DNA/hAT	6	0.2084765
DNA/Harbinger	6	0.00439308333333
DNA/Ginger	6	0.000772666666667
DNA/Academ	6	0.000939583333333
Other	6	0.00388291666667
SINE	7	0.02324275
LINE/R2	7	0.0461195
LINE/Jockey-I	7	0.0279980833333
LINE/R1	7	0.00893358333333
LINE/LOA	7	0
LINE/L2	7	0.00314283333333
LINE/CR1	7	0.01418325
LINE/RTE	7	0.0483190833333
LINE	7	0.00593633333333
LINE/L1	7	0
LTR	7	0.00384083333333
LTR/Gypsy	7	0.0315829166667
LTR/Copia	7	0.0124744166667
RC/Helitron	7	0.0061715
DNA/Transib	7	0
DNA/TcMar	7	0.0437835
DNA/Sola	7	0.00141775
DNA/PiggyBac	7	0.000357083333333
DNA/P	7	0.000533916666667
DNA	7	0.0964714166667
DNA/Maverick	7	0.106287166667
DNA/Kolobok	7	0.000111916666667
DNA/hAT	7	0.203753916667
DNA/Harbinger	7	0.00526825
DNA/Ginger	7	0.00133483333333
DNA/Academ	7	0.00106633333333
Other	7	0.004489
SINE	8	0.0400648333333
LINE/R2	8	0.0695469166667
LINE/Jockey-I	8	0.0333238333333
LINE/R1	8	0.00547875
LINE/LOA	8	0
LINE/L2	8	0.00415775
LINE/CR1	8	0.0126451666667
LINE/RTE	8	0.0740579166667
LINE	8	0.00916383333333
LINE/L1	8	0
LTR	8	0.00291866666667
LTR/Gypsy	8	0.0307658333333
LTR/Copia	8	0.0131075833333
RC/Helitron	8	0.00948375
DNA/Transib	8	0
DNA/TcMar	8	0.0457780833333
DNA/Sola	8	0.00123416666667
DNA/PiggyBac	8	0.000451
DNA/P	8	0.00046175
DNA	8	0.103417
DNA/Maverick	8	0.140799083333
DNA/Kolobok	8	7.83333333333e-05
DNA/hAT	8	0.189091083333
DNA/Harbinger	8	0.00578675
DNA/Ginger	8	0.00210008333333
DNA/Academ	8	0.000567
Other	8	0.00417708333333
SINE	9	0.0545514166667
LINE/R2	9	0.101411416667
LINE/Jockey-I	9	0.0337570833333
LINE/R1	9	0.00336133333333
LINE/LOA	9	0
LINE/L2	9	0.00403258333333
LINE/CR1	9	0.00880841666667
LINE/RTE	9	0.0938670833333
LINE	9	0.0102701666667
LINE/L1	9	0
LTR	9	0.00421816666667
LTR/Gypsy	9	0.0277395
LTR/Copia	9	0.0129768333333
RC/Helitron	9	0.0145665833333
DNA/Transib	9	0
DNA/TcMar	9	0.0372665
DNA/Sola	9	0.000610666666667
DNA/PiggyBac	9	0.000157583333333
DNA/P	9	0.000300333333333
DNA	9	0.101005166667
DNA/Maverick	9	0.19046625
DNA/Kolobok	9	4.175e-05
DNA/hAT	9	0.1684265
DNA/Harbinger	9	0.00660358333333
DNA/Ginger	9	0.00170583333333
DNA/Academ	9	0.000859416666667
Other	9	0.00397
SINE	10	0.0660765833333
LINE/R2	10	0.127101333333
LINE/Jockey-I	10	0.0319535833333
LINE/R1	10	0.00239383333333
LINE/LOA	10	0
LINE/L2	10	0.00389583333333
LINE/CR1	10	0.007249
LINE/RTE	10	0.108925666667
LINE	10	0.0107355833333
LINE/L1	10	0
LTR	10	0.00358108333333
LTR/Gypsy	10	0.0252435833333
LTR/Copia	10	0.0112529166667
RC/Helitron	10	0.0185785833333
DNA/Transib	10	0
DNA/TcMar	10	0.0263556666667
DNA/Sola	10	0.001036
DNA/PiggyBac	10	0.00027975
DNA/P	10	0.0003625
DNA	10	0.10534
DNA/Maverick	10	0.243214
DNA/Kolobok	10	0.0001205
DNA/hAT	10	0.176180083333
DNA/Harbinger	10	0.007723
DNA/Ginger	10	0.00148091666667
DNA/Academ	10	0.00132275
Other	10	0.00486975
SINE	11	0.0725458333333
LINE/R2	11	0.145779
LINE/Jockey-I	11	0.0305265
LINE/R1	11	0.00159591666667
LINE/LOA	11	0
LINE/L2	11	0.00355225
LINE/CR1	11	0.00828416666667
LINE/RTE	11	0.1206225
LINE	11	0.0138231666667
LINE/L1	11	0
LTR	11	0.00437808333333
LTR/Gypsy	11	0.0216411666667
LTR/Copia	11	0.009747
RC/Helitron	11	0.0215100833333
DNA/Transib	11	0
DNA/TcMar	11	0.020356
DNA/Sola	11	0.000993166666667
DNA/PiggyBac	11	9.56666666667e-05
DNA/P	11	0.000238333333333
DNA	11	0.101546333333
DNA/Maverick	11	0.312706166667
DNA/Kolobok	11	8.05e-05
DNA/hAT	11	0.185380666667
DNA/Harbinger	11	0.00614283333333
DNA/Ginger	11	0.00079325
DNA/Academ	11	0.00117458333333
Other	11	0.005874
SINE	12	0.06901
LINE/R2	12	0.142449666667
LINE/Jockey-I	12	0.030702
LINE/R1	12	0.00140775
LINE/LOA	12	0
LINE/L2	12	0.00315883333333
LINE/CR1	12	0.00812466666667
LINE/RTE	12	0.1139525
LINE	12	0.0137348333333
LINE/L1	12	0
LTR	12	0.0030045
LTR/Gypsy	12	0.0193960833333
LTR/Copia	12	0.00802233333333
RC/Helitron	12	0.0240206666667
DNA/Transib	12	0
DNA/TcMar	12	0.0187205833333
DNA/Sola	12	0.00125066666667
DNA/PiggyBac	12	0.000275166666667
DNA/P	12	0.000174333333333
DNA	12	0.112038416667
DNA/Maverick	12	0.384624666667
DNA/Kolobok	12	0
DNA/hAT	12	0.203690666667
DNA/Harbinger	12	0.00490858333333
DNA/Ginger	12	0.000461166666667
DNA/Academ	12	0.00146258333333
Other	12	0.00678683333333
SINE	13	0.0553535833333
LINE/R2	13	0.143763333333
LINE/Jockey-I	13	0.0273158333333
LINE/R1	13	0.00088125
LINE/LOA	13	0
