Type	Kimura	Genome_percent
LINE/LOA	21	6.25e-06
LINE/L2	21	0.00115675
LINE/CR1	21	0.00404733333333
LINE/RTE	21	0.129288166667
LINE	21	0.0239473333333
LINE/L1	21	0
LTR	21	0.00453666666667
LTR/Gypsy	21	0.0852540833333
LTR/Copia	21	0.00799266666667
RC/Helitron	21	0.0179970833333
DNA/Transib	21	9.05833333333e-05
DNA/TcMar	21	0.00745758333333
DNA/Sola	21	0.000271583333333
DNA/PiggyBac	21	0.000252833333333
DNA/P	21	0.0001155
DNA	21	0.0494161666667
DNA/Maverick	21	0.266403416667
DNA/Kolobok	21	0.00091175
DNA/hAT	21	0.08215325
DNA/Harbinger	21	0.0207501666667
DNA/Ginger	21	0
DNA/Academ	21	0.00556866666667
Other	21	0.0191318333333
SINE	22	0.01960875
LINE/R2	22	0.007709
LINE/Jockey-I	22	0.016238
LINE/R1	22	0.00268216666667
LINE/LOA	22	0
LINE/L2	22	0.00130041666667
LINE/CR1	22	0.004399
LINE/RTE	22	0.112761083333
LINE	22	0.0231693333333
LINE/L1	22	0
LTR	22	0.00685966666667
LTR/Gypsy	22	0.08627975
LTR/Copia	22	0.00809691666667
RC/Helitron	22	0.01649725
DNA/Transib	22	1.2e-05
DNA/TcMar	22	0.0080655
DNA/Sola	22	0.000215333333333
DNA/PiggyBac	22	0.000511666666667
DNA/P	22	0.000106833333333
DNA	22	0.0450179166667
DNA/Maverick	22	0.24639125
DNA/Kolobok	22	0.00110408333333
DNA/hAT	22	0.0738356666667
DNA/Harbinger	22	0.023049
DNA/Ginger	22	0
DNA/Academ	22	0.00594225
Other	22	0.0164436666667
SINE	23	0.0192645
LINE/R2	23	0.00626716666667
LINE/Jockey-I	23	0.0148629166667
LINE/R1	23	0.00262116666667
LINE/LOA	23	2.525e-05
LINE/L2	23	0.000753
LINE/CR1	23	0.00479775
LINE/RTE	23	0.0951595833333
LINE	23	0.023357
LINE/L1	23	0
LTR	23	0.00481216666667
LTR/Gypsy	23	0.087007
LTR/Copia	23	0.00801016666667
RC/Helitron	23	0.0137369166667
DNA/Transib	23	3.14166666667e-05
DNA/TcMar	23	0.00885575
DNA/Sola	23	0.00016575
DNA/PiggyBac	23	0.000424916666667
DNA/P	23	0.000147333333333
DNA	23	0.0379218333333
DNA/Maverick	23	0.226638416667
DNA/Kolobok	23	0.00110625
DNA/hAT	23	0.071
DNA/Harbinger	23	0.0253203333333
DNA/Ginger	23	0
DNA/Academ	23	0.00672966666667
Other	23	0.0136154166667
SINE	24	0.0182014166667
LINE/R2	24	0.00447541666667
LINE/Jockey-I	24	0.0136099166667
LINE/R1	24	0.00372175
LINE/LOA	24	0
LINE/L2	24	0.000883833333333
LINE/CR1	24	0.004164
LINE/RTE	24	0.0790496666667
LINE	24	0.02291225
LINE/L1	24	0
LTR	24	0.00632691666667
LTR/Gypsy	24	0.0850884166667
LTR/Copia	24	0.00719091666667
RC/Helitron	24	0.0112045
DNA/Transib	24	0
DNA/TcMar	24	0.009331
DNA/Sola	24	0.000146833333333
DNA/PiggyBac	24	0.000435416666667
DNA/P	24	0.00011225
DNA	24	0.03633025
DNA/Maverick	24	0.210898416667
DNA/Kolobok	24	0.00121716666667
DNA/hAT	24	0.0673945833333
DNA/Harbinger	24	0.02652325
DNA/Ginger	24	0
DNA/Academ	24	0.00596766666667
Other	24	0.0119198333333
SINE	25	0.0184906666667
LINE/R2	25	0.00373508333333
LINE/Jockey-I	25	0.0117246666667
LINE/R1	25	0.00324416666667
LINE/LOA	25	1.61666666667e-05
LINE/L2	25	0.000644333333333
LINE/CR1	25	0.00335416666667
LINE/RTE	25	0.0633635
LINE	25	0.0236150833333
LINE/L1	25	0
LTR	25	0.00592508333333
LTR/Gypsy	25	0.081844
LTR/Copia	25	0.00659
RC/Helitron	25	0.0108840833333
DNA/Transib	25	0
DNA/TcMar	25	0.00840158333333
DNA/Sola	25	2.24166666667e-05
DNA/PiggyBac	25	0.000433166666667
DNA/P	25	6.55e-05
DNA	25	0.034323
DNA/Maverick	25	0.20299625
DNA/Kolobok	25	0.00145875
DNA/hAT	25	0.0644288333333
DNA/Harbinger	25	0.0270186666667
DNA/Ginger	25	0
DNA/Academ	25	0.00592225
Other	25	0.0114433333333
SINE	26	0.0180558333333
LINE/R2	26	0.00331933333333
LINE/Jockey-I	26	0.0126905
LINE/R1	26	0.00386433333333
LINE/LOA	26	1.73333333333e-05
LINE/L2	26	0.00100766666667
LINE/CR1	26	0.00307575
LINE/RTE	26	0.05484175
LINE	26	0.0218031666667
LINE/L1	26	0
LTR	26	0.00597091666667
LTR/Gypsy	26	0.0800970833333
LTR/Copia	26	0.00588233333333
RC/Helitron	26	0.00859791666667
DNA/Transib	26	0
DNA/TcMar	26	0.00971466666667
DNA/Sola	26	5.33333333333e-05
DNA/PiggyBac	26	0.000429166666667
DNA/P	26	4.6e-05
DNA	26	0.0342675833333
DNA/Maverick	26	0.1903895
DNA/Kolobok	26	0.00163533333333
DNA/hAT	26	0.0600375833333
DNA/Harbinger	26	0.0289673333333
DNA/Ginger	26	0
DNA/Academ	26	0.00700458333333
Other	26	0.0105974166667
SINE	27	0.01833825
LINE/R2	27	0.00201241666667
LINE/Jockey-I	27	0.0123809166667
LINE/R1	27	0.00297991666667
LINE/LOA	27	0
LINE/L2	27	0.000475916666667
LINE/CR1	27	0.00370866666667
LINE/RTE	27	0.0460845
LINE	27	0.0220421666667
LINE/L1	27	0
LTR	27	0.00518341666667
LTR/Gypsy	27	0.07849025
LTR/Copia	27	0.00452108333333
RC/Helitron	27	0.00717766666667
DNA/Transib	27	6.08333333333e-06
DNA/TcMar	27	0.00959616666667
DNA/Sola	27	0.000114583333333
DNA/PiggyBac	27	0.00036275
DNA/P	27	5.64166666667e-05
DNA	27	0.0305694166667
DNA/Maverick	27	0.183684833333
DNA/Kolobok	27	0.00192375
DNA/hAT	27	0.05414625
DNA/Harbinger	27	0.0297195833333
DNA/Ginger	27	0
DNA/Academ	27	0.00706675
Other	27	0.00877625
SINE	28	0.0175350833333
LINE/R2	28	0.00222516666667
LINE/Jockey-I	28	0.0135445833333
LINE/R1	28	0.00364158333333
LINE/LOA	28	0
LINE/L2	28	0.000688
LINE/CR1	28	0.00412616666667
LINE/RTE	28	0.0370905833333
LINE	28	0.0205289166667
LINE/L1	28	0
LTR	28	0.00540891666667
LTR/Gypsy	28	0.07645425
LTR/Copia	28	0.00501933333333
RC/Helitron	28	0.00673016666667
DNA/Transib	28	0
DNA/TcMar	28	0.00989175
DNA/Sola	28	0.000159333333333
DNA/PiggyBac	28	0.000427416666667
DNA/P	28	9.41666666667e-06
DNA	28	0.0316488333333
DNA/Maverick	28	0.167521666667
DNA/Kolobok	28	0.002456
DNA/hAT	28	0.0486719166667
DNA/Harbinger	28	0.0283075833333
DNA/Ginger	28	0
DNA/Academ	28	0.00786941666667
Other	28	0.00740458333333
SINE	29	0.0170079166667
LINE/R2	29	0.00252383333333
LINE/Jockey-I	29	0.013296
LINE/R1	29	0.002879
LINE/LOA	29	0
LINE/L2	29	0.000744916666667
LINE/CR1	29	0.00380691666667
LINE/RTE	29	0.0283006666667
LINE	29	0.0184010833333
LINE/L1	29	0
LTR	29	0.00597758333333
LTR/Gypsy	29	0.0695724166667
LTR/Copia	29	0.00458075
RC/Helitron	29	0.00564383333333
DNA/Transib	29	0
DNA/TcMar	29	0.00752958333333
DNA/Sola	29	0.000259
DNA/PiggyBac	29	0.000357666666667
DNA/P	29	4.725e-05
DNA	29	0.0298564166667
DNA/Maverick	29	0.153189416667
DNA/Kolobok	29	0.00238358333333
DNA/hAT	29	0.0425635
DNA/Harbinger	29	0.0272655833333
DNA/Ginger	29	0
DNA/Academ	29	0.00865866666667
Other	29	0.00689041666667
SINE	30	0.0158685833333
LINE/R2	30	0.00256841666667
LINE/Jockey-I	30	0.0112751666667
LINE/R1	30	0.00278883333333
LINE/LOA	30	0
LINE/L2	30	0.000601166666667
LINE/CR1	30	0.00236541666667
LINE/RTE	30	0.0245405833333
LINE	30	0.01739725
LINE/L1	30	0
LTR	30	0.00495783333333
LTR/Gypsy	30	0.0609459166667
LTR/Copia	30	0.00459116666667
RC/Helitron	30	0.00376766666667
DNA/Transib	30	0
DNA/TcMar	30	0.00881558333333
DNA/Sola	30	0.000341083333333
DNA/PiggyBac	30	0.000251166666667
DNA/P	30	0
DNA	30	0.0292306666667
DNA/Maverick	30	0.133470083333
DNA/Kolobok	30	0.00275891666667
DNA/hAT	30	0.0373853333333
DNA/Harbinger	30	0.0257375833333
DNA/Ginger	30	0
DNA/Academ	30	0.0088765
Other	30	0.00553133333333
SINE	31	0.01353375
LINE/R2	31	0.00349091666667
LINE/Jockey-I	31	0.00989133333333
LINE/R1	31	0.00144625
LINE/LOA	31	0
LINE/L2	31	0.000613833333333
LINE/CR1	31	0.00292941666667
LINE/RTE	31	0.01846225
LINE	31	0.01651725
LINE/L1	31	0
LTR	31	0.00520825
LTR/Gypsy	31	0.0533726666667
LTR/Copia	31	0.00433883333333
RC/Helitron	31	0.0041225
DNA/Transib	31	0
DNA/TcMar	31	0.00813841666667
DNA/Sola	31	0.0001855
DNA/PiggyBac	31	0.00014475
DNA/P	31	0
DNA	31	0.0282275833333
DNA/Maverick	31	0.109364833333
