Type	Kimura	Genome_percent
LINE	10	0.0104033333333
LINE/L1	10	0.00010925
LTR	10	0.003783
LTR/Gypsy	10	0.07809275
LTR/Copia	10	0.00579008333333
RC/Helitron	10	0.00757775
DNA/Transib	10	0
DNA/TcMar	10	0.0302645
DNA/Sola	10	0.00255258333333
DNA/PiggyBac	10	0.0182863333333
DNA/P	10	7.68333333333e-05
DNA	10	0.0828139166667
DNA/Maverick	10	0.192796
DNA/Kolobok	10	1.95e-05
DNA/hAT	10	0.116309083333
DNA/Harbinger	10	0.0166968333333
DNA/Ginger	10	0
DNA/Academ	10	0.00877908333333
Other	10	0.00518475
SINE	11	0.0943810833333
LINE/R2	11	0.082825
LINE/Jockey-I	11	0.0370293333333
LINE/R1	11	0.00986175
LINE/LOA	11	0
LINE/L2	11	0.00193816666667
LINE/CR1	11	0.00574591666667
LINE/RTE	11	0.192729666667
LINE	11	0.0107061666667
LINE/L1	11	8.93333333333e-05
LTR	11	0.00425608333333
LTR/Gypsy	11	0.0708600833333
LTR/Copia	11	0.00426016666667
RC/Helitron	11	0.00708266666667
DNA/Transib	11	0
DNA/TcMar	11	0.0247598333333
DNA/Sola	11	0.00232933333333
DNA/PiggyBac	11	0.0120239166667
DNA/P	11	0.000220666666667
DNA	11	0.0742910833333
DNA/Maverick	11	0.227749083333
DNA/Kolobok	11	4.56666666667e-05
DNA/hAT	11	0.120719583333
DNA/Harbinger	11	0.0201216666667
DNA/Ginger	11	0
DNA/Academ	11	0.00872133333333
Other	11	0.00569608333333
SINE	12	0.118949666667
LINE/R2	12	0.0843985833333
LINE/Jockey-I	12	0.02942925
LINE/R1	12	0.00540158333333
LINE/LOA	12	0
LINE/L2	12	0.0012825
LINE/CR1	12	0.00491466666667
LINE/RTE	12	0.199177416667
LINE	12	0.0121913333333
LINE/L1	12	6.80833333333e-05
LTR	12	0.00382433333333
LTR/Gypsy	12	0.0625525833333
LTR/Copia	12	0.00368383333333
RC/Helitron	12	0.00993766666667
DNA/Transib	12	2.125e-05
DNA/TcMar	12	0.02247775
DNA/Sola	12	0.00230091666667
DNA/PiggyBac	12	0.0262144166667
DNA/P	12	1.55833333333e-05
DNA	12	0.0780335
DNA/Maverick	12	0.276860666667
DNA/Kolobok	12	8.28333333333e-05
DNA/hAT	12	0.123765416667
DNA/Harbinger	12	0.0215214166667
DNA/Ginger	12	0
DNA/Academ	12	0.01076975
Other	12	0.00826141666667
SINE	13	0.14479675
LINE/R2	13	0.0804794166667
LINE/Jockey-I	13	0.0223320833333
LINE/R1	13	0.00237675
LINE/LOA	13	0
LINE/L2	13	0.00147208333333
LINE/CR1	13	0.00423408333333
LINE/RTE	13	0.194336583333
LINE	13	0.0125415
LINE/L1	13	0.000159
LTR	13	0.00535808333333
LTR/Gypsy	13	0.0603155833333
LTR/Copia	13	0.00440041666667
RC/Helitron	13	0.0103179166667
DNA/Transib	13	0
DNA/TcMar	13	0.01617825
DNA/Sola	13	0.002305
DNA/PiggyBac	13	0.04158875
DNA/P	13	0.000127416666667
DNA	13	0.072901
DNA/Maverick	13	0.325172333333
DNA/Kolobok	13	2.625e-05
DNA/hAT	13	0.124328
DNA/Harbinger	13	0.0248548333333
DNA/Ginger	13	0
DNA/Academ	13	0.00667775
Other	13	0.00910266666667
SINE	14	0.1659885
LINE/R2	14	0.0677796666667
LINE/Jockey-I	14	0.0228344166667
LINE/R1	14	0.00284216666667
LINE/LOA	14	0
LINE/L2	14	0.00103908333333
LINE/CR1	14	0.00393583333333
LINE/RTE	14	0.200403166667
LINE	14	0.0121394166667
LINE/L1	14	6.25e-06
LTR	14	0.00417041666667
LTR/Gypsy	14	0.0625705
LTR/Copia	14	0.00542675
RC/Helitron	14	0.0125385
DNA/Transib	14	2.98333333333e-05
DNA/TcMar	14	0.0144304166667
DNA/Sola	14	0.00252458333333
DNA/PiggyBac	14	0.0281271666667
DNA/P	14	0.000104583333333
DNA	14	0.0780793333333
DNA/Maverick	14	0.3616115
DNA/Kolobok	14	1.75833333333e-05
DNA/hAT	14	0.118350666667
DNA/Harbinger	14	0.0276340833333
DNA/Ginger	14	0
DNA/Academ	14	0.00446075
Other	14	0.0109916666667
SINE	15	0.1759845
LINE/R2	15	0.05569625
LINE/Jockey-I	15	0.0165759166667
LINE/R1	15	0.00247908333333
LINE/LOA	15	0
LINE/L2	15	0.0014755
LINE/CR1	15	0.00346791666667
LINE/RTE	15	0.187495583333
LINE	15	0.0125409166667
LINE/L1	15	0.000269583333333
LTR	15	0.00314466666667
LTR/Gypsy	15	0.06538625
LTR/Copia	15	0.00532041666667
RC/Helitron	15	0.0136459166667
DNA/Transib	15	7.51666666667e-05
DNA/TcMar	15	0.01509975
DNA/Sola	15	0.00197008333333
DNA/PiggyBac	15	0.033215
DNA/P	15	0.000116833333333
DNA	15	0.0730494166667
DNA/Maverick	15	0.381832
DNA/Kolobok	15	3.33333333333e-05
DNA/hAT	15	0.116621416667
DNA/Harbinger	15	0.02822875
DNA/Ginger	15	0
DNA/Academ	15	0.00286325
Other	15	0.01145
SINE	16	0.177954833333
LINE/R2	16	0.0403140833333
LINE/Jockey-I	16	0.0162185
LINE/R1	16	0.00376533333333
LINE/LOA	16	0
LINE/L2	16	0.00108633333333
LINE/CR1	16	0.00279866666667
LINE/RTE	16	0.180913833333
LINE	16	0.00988425
LINE/L1	16	0.000198166666667
LTR	16	0.00368833333333
LTR/Gypsy	16	0.0727766666667
LTR/Copia	16	0.0038305
RC/Helitron	16	0.0133534166667
DNA/Transib	16	0.000145416666667
DNA/TcMar	16	0.0137096666667
DNA/Sola	16	0.00205058333333
DNA/PiggyBac	16	0.0503655833333
DNA/P	16	0.000143333333333
DNA	16	0.07367525
DNA/Maverick	16	0.385762333333
DNA/Kolobok	16	7.58333333333e-06
DNA/hAT	16	0.106592583333
DNA/Harbinger	16	0.0307533333333
DNA/Ginger	16	0
DNA/Academ	16	0.00199675
Other	16	0.0112465833333
SINE	17	0.165107416667
LINE/R2	17	0.0314969166667
LINE/Jockey-I	17	0.0146221666667
LINE/R1	17	0.00417441666667
LINE/LOA	17	0
LINE/L2	17	0.000917166666667
LINE/CR1	17	0.0038125
LINE/RTE	17	0.164743333333
LINE	17	0.0096035
LINE/L1	17	0.000335166666667
LTR	17	0.00312741666667
LTR/Gypsy	17	0.0793589166667
LTR/Copia	17	0.00391633333333
RC/Helitron	17	0.0143194166667
DNA/Transib	17	0
DNA/TcMar	17	0.0153296666667
DNA/Sola	17	0.001476
DNA/PiggyBac	17	0.0265198333333
DNA/P	17	7.11666666667e-05
DNA	17	0.0664656666667
DNA/Maverick	17	0.37286175
DNA/Kolobok	17	8.79166666667e-05
DNA/hAT	17	0.0973135
DNA/Harbinger	17	0.0290055833333
DNA/Ginger	17	0
DNA/Academ	17	0.00180216666667
Other	17	0.0124316666667
SINE	18	0.1401025
LINE/R2	18	0.0219765833333
LINE/Jockey-I	18	0.01418875
LINE/R1	18	0.00523716666667
LINE/LOA	18	1.38333333333e-05
LINE/L2	18	0.00113725
LINE/CR1	18	0.00350525
LINE/RTE	18	0.146280416667
LINE	18	0.00989691666667
LINE/L1	18	0.000184
LTR	18	0.00367266666667
LTR/Gypsy	18	0.0864360833333
LTR/Copia	18	0.00249375
RC/Helitron	18	0.0111696666667
DNA/Transib	18	0
DNA/TcMar	18	0.01645675
DNA/Sola	18	0.00119475
DNA/PiggyBac	18	0.0361226666667
DNA/P	18	9.2e-05
DNA	18	0.06307675
DNA/Maverick	18	0.346933583333
DNA/Kolobok	18	7.10833333333e-05
DNA/hAT	18	0.09421625
DNA/Harbinger	18	0.0266200833333
DNA/Ginger	18	0
DNA/Academ	18	0.001851
Other	18	0.0121836666667
SINE	19	0.11066975
LINE/R2	19	0.0143081666667
LINE/Jockey-I	19	0.0138396666667
LINE/R1	19	0.00478708333333
LINE/LOA	19	0
LINE/L2	19	0.000796416666667
LINE/CR1	19	0.00263558333333
LINE/RTE	19	0.123820833333
LINE	19	0.0102819166667
LINE/L1	19	0.000110166666667
LTR	19	0.00324158333333
LTR/Gypsy	19	0.0929811666667
LTR/Copia	19	0.002498
RC/Helitron	19	0.0106446666667
DNA/Transib	19	0
DNA/TcMar	19	0.0190021666667
DNA/Sola	19	0.00127766666667
DNA/PiggyBac	19	0.03528725
DNA/P	19	7.26666666667e-05
DNA	19	0.0612846666667
DNA/Maverick	19	0.313260833333
DNA/Kolobok	19	9.025e-05
DNA/hAT	19	0.0815515833333
DNA/Harbinger	19	0.02737075
DNA/Ginger	19	0
DNA/Academ	19	0.00185941666667
Other	19	0.01321825
SINE	20	0.087706
LINE/R2	20	0.011533
LINE/Jockey-I	20	0.0145475
LINE/R1	20	0.004183
LINE/LOA	20	5.33333333333e-06
LINE/L2	20	0.000818833333333
LINE/CR1	20	0.00250266666667
LINE/RTE	20	0.103942833333
LINE	20	0.00941125
LINE/L1	20	0.000153333333333
LTR	20	0.00354466666667
LTR/Gypsy	20	0.0918618333333
LTR/Copia	20	0.00243291666667
RC/Helitron	20	0.00924141666667
DNA/Transib	20	0
DNA/TcMar	20	0.01840775
DNA/Sola	20	0.000800416666667
DNA/PiggyBac	20	0.0148064166667
DNA/P	20	0.000187083333333
DNA	20	0.0570764166667
DNA/Maverick	20	0.281226833333
DNA/Kolobok	20	0.000104583333333
DNA/hAT	20	0.07204325
DNA/Harbinger	20	0.0268328333333
DNA/Ginger	20	0
DNA/Academ	20	0.0013895
Other	20	0.01371525
SINE	21	0.0708255
LINE/R2	21	0.008731
LINE/Jockey-I	21	0.0133441666667
LINE/R1	21	0.0033875
LINE/LOA	21	0
LINE/L2	21	0.000765333333333
LINE/CR1	21	0.00284916666667
LINE/RTE	21	0.0900569166667
LINE	21	0.0099155
LINE/L1	21	0.000157916666667
LTR	21	0.00401716666667
LTR/Gypsy	21	0.0937435833333
LTR/Copia	21	0.00201441666667
RC/Helitron	21	0.0068215
DNA/Transib	21	0
DNA/TcMar	21	0.0182851666667
DNA/Sola	21	0.000915083333333
DNA/PiggyBac	21	0.0261701666667
DNA/P	21	6.14166666667e-05
DNA	21	0.0517938333333
DNA/Maverick	21	0.258633583333
DNA/Kolobok	21	0.000146583333333
DNA/hAT	21	0.0670613333333
DNA/Harbinger	21	0.0252048333333
DNA/Ginger	21	0
DNA/Academ	21	0.00124516666667
Other	21	0.0155440833333
SINE	22	0.0557113333333
LINE/R2	22	0.00704841666667
LINE/Jockey-I	22	0.00934608333333
LINE/R1	22	0.00349308333333
LINE/LOA	22	0
LINE/L2	22	0.00072825
LINE/CR1	22	0.00181758333333
LINE/RTE	22	0.075505
LINE	22	0.00836391666667
LINE/L1	22	6.40833333333e-05
LTR	22	0.00386358333333
LTR/Gypsy	22	0.0916194166667
LTR/Copia	22	0.00222825
RC/Helitron	22	0.0068465
DNA/Transib	22	0
DNA/TcMar	22	0.01798775
DNA/Sola	22	0.000681583333333
DNA/PiggyBac	22	0.0134645
DNA/P	22	7.875e-05
DNA	22	0.0480755833333
DNA/Maverick	22	0.23291075
DNA/Kolobok	22	4.61666666667e-05
DNA/hAT	22	0.0581616666667
DNA/Harbinger	22	0.02458725
DNA/Ginger	22	0
DNA/Academ	22	0.000876166666667
Other	22	0.0175076666667
SINE	23	0.0466803333333
LINE/R2	23	0.0044795
LINE/Jockey-I	23	0.00850391666667
LINE/R1	23	0.00343066666667
LINE/LOA	23	1.16666666667e-06
LINE/L2	23	0.000826666666667
LINE/CR1	23	0.00168308333333
LINE/RTE	23	0.0612735
LINE	23	0.00845575
LINE/L1	23	8.85e-05
LTR	23	0.00419516666667
LTR/Gypsy	23	0.0911524166667
LTR/Copia	23	0.00177275
RC/Helitron	23	0.00612733333333
DNA/Transib	23	0
DNA/TcMar	23	0.0175085833333
DNA/Sola	23	0.000822833333333
DNA/PiggyBac	23	0.0102091666667
DNA/P	23	0.00010375
DNA	23	0.0445086666667
DNA/Maverick	23	0.21363775
DNA/Kolobok	23	9.59166666667e-05
DNA/hAT	23	0.0526705
DNA/Harbinger	23	0.0224026666667
DNA/Ginger	23	0
DNA/Academ	23	0.00105741666667
Other	23	0.0205490833333
SINE	24	0.0388779166667
LINE/R2	24	0.00312941666667
LINE/Jockey-I	24	0.0069965
LINE/R1	24	0.00254425
LINE/LOA	24	0
LINE/L2	24	0.000804916666667
LINE/CR1	24	0.00257633333333
LINE/RTE	24	0.04369125
LINE	24	0.00902375
LINE/L1	24	6e-05
LTR	24	0.00375366666667
LTR/Gypsy	24	0.091463
LTR/Copia	24	0.00183208333333
RC/Helitron	24	0.00480283333333
DNA/Transib	24	0
DNA/TcMar	24	0.0161538333333
DNA/Sola	24	0.000597333333333
DNA/PiggyBac	24	0.00955933333333
DNA/P	24	6.33333333333e-05
DNA	24	0.0423041666667
DNA/Maverick	24	0.195370333333
DNA/Kolobok	24	0.000143333333333
DNA/hAT	24	0.0479590833333
DNA/Harbinger	24	0.02018575
DNA/Ginger	24	0
DNA/Academ	24	0.000701
Other	24	0.0217731666667
SINE	25	0.0364745833333
LINE/R2	25	0.00238316666667
LINE/Jockey-I	25	0.00893991666667
LINE/R1	25	0.00312125
LINE/LOA	25	0
LINE/L2	25	0.000864416666667
LINE/CR1	25	0.00211416666667
LINE/RTE	25	0.0350929166667
LINE	25	0.00911833333333
LINE/L1	25	0
LTR	25	0.00391925
LTR/Gypsy	25	0.08828975
LTR/Copia	25	0.00156408333333
RC/Helitron	25	0.00484933333333
DNA/Transib	25	0
DNA/TcMar	25	0.0159475833333
DNA/Sola	25	0.000652
DNA/PiggyBac	25	0.00443716666667
DNA/P	25	1.94166666667e-05
DNA	25	0.0369219166667
DNA/Maverick	25	0.181864166667
DNA/Kolobok	25	0.000108416666667
DNA/hAT	25	0.0449354166667
DNA/Harbinger	25	0.0185713333333
DNA/Ginger	25	0
